% 1. Title: Tweet NLP Database
% 
% 2. Sources:
%      (a) Creator: Y. Kang and Z. Wang
%      (b) Date: Feb, 2016
@RELATION NLP_project

@ATTRIBUTE first_person_pronouns  NUMERIC
@ATTRIBUTE second_person_pronouns  NUMERIC
@ATTRIBUTE third_person_pronouns  NUMERIC
@ATTRIBUTE coordinating_conjunctions  NUMERIC
@ATTRIBUTE past_tense_verbs  NUMERIC
@ATTRIBUTE future_tense_verbs  NUMERIC
@ATTRIBUTE commas  NUMERIC
@ATTRIBUTE colons_and_semicolons  NUMERIC
@ATTRIBUTE dashes  NUMERIC
@ATTRIBUTE parentheses  NUMERIC
@ATTRIBUTE ellipses  NUMERIC
@ATTRIBUTE common_nouns  NUMERIC
@ATTRIBUTE proper_nouns  NUMERIC
@ATTRIBUTE adverbs  NUMERIC
@ATTRIBUTE wh_words  NUMERIC
@ATTRIBUTE modern_slang_acroynms  NUMERIC
@ATTRIBUTE all_upper_case_words  NUMERIC
@ATTRIBUTE avg_sentence_len NUMERIC
@ATTRIBUTE avg_token_len NUMERIC
@ATTRIBUTE n_sentences NUMERIC
@ATTRIBUTE tclass {0, 4}

@DATA 
0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6.0,4.16666666667,1,4
0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,7.0,4.42857142857,1,4
1,1,0,1,1,0,0,0,0,0,0,2,0,1,1,0,0,5.66666666667,4.92857142857,3,4
1,2,1,1,0,0,1,0,0,0,0,3,1,0,0,0,0,10.0,4.07692307692,3,4
2,1,0,1,0,1,0,0,0,0,0,9,0,4,0,0,0,10.0,3.92592592593,3,4
0,0,0,0,0,0,3,0,0,0,0,9,0,2,0,0,0,10.0,4.45833333333,3,4
1,1,0,0,0,0,1,0,0,0,0,4,0,1,1,0,0,8.5,5.92857142857,2,4
0,0,0,0,1,0,0,0,0,0,0,5,0,1,0,0,2,5.66666666667,4.2,3,4
0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,6.0,4.8,1,4
0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7.5,5.71428571429,2,4
1,0,0,1,0,0,0,1,0,0,2,7,0,2,0,0,4,4.6,4.21739130435,5,4
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7.0,4.83333333333,1,4
0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,4.5,4.875,2,4
0,2,0,3,1,0,0,0,2,0,0,12,2,2,0,0,0,10.6666666667,3.43333333333,3,4
1,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,7.5,5.21428571429,2,4
2,0,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,4.0,5.76923076923,4,4
1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,9.0,3.88888888889,1,4
4,0,0,1,0,0,0,0,0,0,0,5,1,2,0,0,0,8.0,3.72727272727,3,4
0,0,0,1,0,0,0,0,1,0,0,3,0,1,0,0,0,9.0,4.375,1,4
1,0,1,2,1,0,0,0,0,2,0,6,0,1,1,0,0,10.3333333333,3.67857142857,3,4
3,0,1,0,0,0,2,0,0,0,0,6,0,1,0,0,1,18.0,4.05555555556,1,4
1,1,1,0,1,0,0,1,0,0,0,5,0,0,0,0,2,9.0,4.44444444444,2,4
1,0,0,0,1,0,0,0,0,0,0,3,1,1,0,0,2,10.0,4.5,1,4
0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,8.0,3.42857142857,1,4
0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,5.0,4.8,1,4
0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,8.5,4.375,2,4
0,0,0,1,0,0,1,0,0,0,1,7,0,1,0,0,1,4.4,3.64705882353,5,4
0,0,0,1,3,0,1,0,0,0,0,5,0,2,0,0,0,11.0,3.75,2,4
0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,8.0,2.71428571429,1,4
1,0,1,0,1,0,0,1,0,0,0,3,2,0,0,0,0,8.5,3.64285714286,2,4
0,0,0,0,0,0,0,1,0,0,1,8,0,0,0,0,1,4.75,4.26666666667,4,4
2,0,0,1,0,0,0,0,0,0,0,9,0,1,0,0,0,17.0,4.88235294118,1,4
0,1,0,0,1,0,0,0,0,0,1,3,0,2,0,0,2,5.0,4.1,2,4
1,0,0,1,0,0,0,0,0,0,0,4,0,1,0,0,0,6.0,3.81818181818,2,4
1,0,0,1,0,1,0,0,0,0,1,2,0,0,0,0,1,13.0,3.46153846154,1,4
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.0,4.83333333333,1,4
1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,4.33333333333,5.5,3,4
0,0,0,0,0,0,1,0,0,0,0,2,1,1,1,0,0,11.0,4.8,1,4
0,1,2,0,1,0,2,0,0,0,0,4,0,0,0,0,0,21.0,4.21052631579,1,4
0,0,1,0,0,0,1,0,0,0,0,4,0,3,0,0,0,21.0,3.8,1,4
1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7.0,4.42857142857,1,4
1,0,1,1,1,0,1,0,0,0,0,3,0,0,0,0,0,9.5,4.11764705882,2,4
1,0,0,1,0,0,0,2,1,0,0,4,0,0,0,0,0,9.0,7.0,1,4
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6.0,4.18181818182,2,4
1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,4.0,6.5,1,4
3,0,1,1,0,0,1,0,0,0,0,8,0,1,0,0,1,14.5,3.03846153846,2,4
0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,4.0,5.5,1,4
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7.0,7.0,1,4
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,5.0,3.4,1,4
1,0,0,2,0,0,0,0,2,0,2,4,2,4,1,0,2,8.33333333333,4.58333333333,3,4
0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,1,13.0,4.38461538462,1,4
0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,8.0,4.71428571429,1,4
2,0,1,1,0,0,0,1,0,2,0,4,1,1,0,0,1,7.0,3.46153846154,2,4
0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,4.0,4.7,3,4
0,0,0,2,0,0,1,2,0,0,0,8,0,2,0,0,0,11.5,5.15789473684,2,4
1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,10.0,3.9,1,4
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6.0,5.6,1,4
1,0,0,0,0,1,0,0,1,0,1,12,1,2,0,0,2,7.25,4.03846153846,4,4
1,0,0,0,1,0,0,2,0,0,0,6,0,1,0,0,1,13.0,4.83333333333,1,4
1,0,0,1,1,0,1,0,0,0,0,8,4,1,0,0,1,9.66666666667,4.11538461538,3,4
3,0,0,1,0,0,0,0,0,2,0,7,1,2,0,0,1,12.5,3.33333333333,2,4
0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,2,7.0,4.42857142857,3,4
0,2,0,1,0,0,1,0,0,0,0,6,0,2,1,0,1,5.16666666667,4.125,6,4
0,0,1,2,0,1,0,0,0,0,0,7,1,0,0,0,2,13.0,4.44,2,4
2,0,0,1,0,0,0,0,0,0,0,4,0,1,0,0,0,8.5,3.9375,2,4
1,1,1,0,0,0,1,0,0,0,0,5,0,0,0,0,1,13.0,3.41666666667,1,4
1,0,0,0,1,0,1,0,0,0,0,4,1,3,0,0,0,11.5,5.1,2,4
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4.0,7.25,1,4
0,1,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,11.0,6.36363636364,1,4
1,1,0,1,1,0,1,2,0,0,0,5,0,0,0,0,0,19.0,4.76470588235,1,4
0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,13.0,4.92307692308,1,4
0,0,2,0,1,0,0,0,0,0,0,3,0,1,0,0,0,15.0,5.13333333333,1,4
3,0,0,0,1,0,0,0,0,0,0,9,0,3,1,0,0,6.75,3.95833333333,4,4
1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6.0,4.4,1,4
1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,11.0,4.0,1,4
0,1,1,0,0,0,1,0,0,0,1,5,0,1,0,0,0,18.0,4.3125,1,4
0,0,1,2,2,0,0,0,0,0,0,3,5,1,0,0,1,9.5,4.72222222222,2,4
0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,6.0,4.75,1,4
1,0,0,0,0,1,1,0,0,0,0,5,0,2,0,0,1,10.0,3.64705882353,2,4
1,0,1,0,1,1,1,0,0,0,0,7,0,1,0,0,1,9.5,4.76470588235,2,4
1,0,0,1,0,0,2,0,0,0,0,3,0,1,1,0,0,25.0,4.09090909091,1,4
1,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,12.0,4.0,1,4
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,7.0,3.25,2,4
0,0,2,1,3,0,1,0,1,0,0,4,1,1,0,0,0,23.0,4.19047619048,1,4
1,0,1,1,0,0,0,0,0,0,0,2,0,1,1,0,1,6.5,3.90909090909,2,4
1,1,0,1,2,0,1,0,0,0,1,6,0,1,0,0,1,20.0,4.58823529412,1,4
1,0,0,0,0,0,0,0,0,0,1,4,0,1,0,0,2,6.5,3.66666666667,2,4
1,0,0,1,0,0,1,0,2,0,0,3,3,0,0,0,0,22.0,3.85,1,4
0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,10.0,5.6,1,4
0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,3.0,6.66666666667,1,4
1,0,0,0,0,0,0,0,1,0,0,3,1,0,1,0,1,12.0,4.90909090909,1,4
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5.0,5.25,1,4
2,0,0,1,0,0,0,1,0,2,0,3,0,1,0,0,0,4.33333333333,3.6,3,4
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6.0,5.2,1,4
1,0,1,1,0,0,0,0,0,0,0,3,1,1,0,0,5,4.0,3.54545454545,3,4
2,0,0,1,2,0,0,0,0,0,0,3,0,3,0,0,1,16.0,3.6,1,4
1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,10.0,5.1,1,4
2,0,0,1,0,0,0,0,0,0,1,7,0,1,0,0,1,21.0,3.52380952381,1,4
0,0,0,0,0,0,2,1,0,0,0,5,0,3,0,0,0,17.0,3.71428571429,1,4
0,0,1,1,0,0,0,0,0,0,2,2,0,0,0,0,2,4.66666666667,4.14285714286,3,4
0,0,0,1,0,0,1,0,0,0,0,5,1,2,0,0,0,17.0,4.4375,1,4
1,0,1,0,1,0,0,0,0,0,0,6,0,0,0,0,0,22.0,4.63636363636,1,4
1,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,12.0,4.36363636364,1,4
0,0,0,0,0,0,0,1,0,0,0,5,1,2,2,0,1,8.66666666667,4.21739130435,3,4
0,1,2,0,0,0,1,0,0,0,0,7,2,2,0,0,2,14.5,3.96428571429,2,4
1,1,0,0,0,0,0,0,0,0,0,4,0,0,1,0,2,4.5,4.22222222222,2,4
0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,14.0,3.30769230769,1,4
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0,8.33333333333,1,4
0,1,1,1,0,1,0,0,0,0,2,5,0,1,1,0,1,13.0,4.26923076923,2,4
0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,12.0,3.0,1,4
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,7.33333333333,1,4
1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,3.5,3.66666666667,2,4
0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,4.5,5.28571428571,2,4
3,0,0,1,0,0,0,0,0,0,0,4,1,2,0,0,2,11.5,3.54545454545,2,4
2,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,1,14.0,3.71428571429,1,4
0,0,0,1,0,0,1,0,1,0,1,3,1,1,0,0,1,8.0,4.69230769231,2,4
0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,5.0,5.6,1,4
1,0,1,0,0,0,2,0,0,0,0,4,2,0,0,0,1,10.0,3.41176470588,2,4
0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,8.0,4.0,1,4
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4.0,6.25,1,4
1,0,0,1,0,1,3,0,0,0,0,8,1,3,0,0,1,8.33333333333,5.04761904762,3,4
0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,5.0,5.2,1,4
2,0,2,1,0,0,1,0,0,0,0,7,0,1,0,0,0,10.5,3.94736842105,2,4
0,1,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,5.5,5.4,2,4
0,0,0,1,0,0,1,1,0,0,0,7,0,3,0,0,0,26.0,4.375,1,4
1,0,1,1,0,0,2,0,0,0,0,2,1,3,1,0,0,10.0,4.75,2,4
1,2,0,2,0,0,2,0,0,0,0,8,2,0,0,0,2,10.6666666667,3.88888888889,3,4
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6.0,4.75,1,4
0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5.0,5.0,1,4
2,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,1,8.0,3.75,2,4
0,0,0,1,0,0,0,0,0,0,2,5,0,1,0,0,0,23.0,4.90909090909,1,4
1,0,0,0,0,0,3,2,0,0,0,8,0,0,0,0,3,12.0,4.41176470588,2,4
0,0,0,1,0,1,2,0,0,0,0,9,0,2,0,0,1,14.5,4.11538461538,2,4
3,0,0,0,1,0,0,0,0,0,0,4,0,3,0,0,0,15.0,3.66666666667,1,4
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,8.0,4.14285714286,1,4
0,0,0,1,0,0,0,0,0,0,0,5,0,3,0,0,0,15.0,4.53333333333,1,4
1,0,0,1,0,0,1,0,0,0,0,4,0,1,0,0,2,22.0,4.3,1,4
2,2,1,1,0,0,1,0,0,0,0,7,2,1,1,0,2,12.0,3.5,2,4
1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,13.0,4.16666666667,1,4
0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,6.5,4.33333333333,2,4
1,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,1,6.0,5.83333333333,1,4
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6.0,3.83333333333,1,4
0,1,0,0,2,0,0,0,0,0,0,4,1,1,0,0,0,13.0,4.69230769231,1,4
0,0,0,0,0,0,0,0,0,2,0,8,0,2,0,0,0,7.25,4.11538461538,4,4
2,2,1,3,3,0,0,0,0,0,0,5,1,0,0,0,1,13.5,4.4,2,4
0,0,2,2,2,0,1,0,0,0,0,8,0,1,0,0,0,22.0,5.04761904762,1,4
0,0,2,1,0,0,1,0,0,0,0,5,0,1,0,0,0,22.0,4.04761904762,1,4
1,2,1,3,0,0,2,0,0,0,0,6,0,1,0,0,0,28.0,4.15384615385,1,4
1,0,0,4,1,0,3,0,0,0,0,7,2,0,0,0,0,14.0,4.08333333333,2,4
0,1,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,10.0,5.0,1,4
1,0,1,1,0,0,0,0,0,0,2,7,0,1,1,0,0,8.0,5.09523809524,3,4
1,2,0,0,0,0,1,1,2,0,0,6,1,2,1,0,1,8.25,3.61538461538,4,4
1,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,8.0,4.42857142857,1,4
0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,1,4.0,3.75,1,4
0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,5,9.0,3.77777777778,1,4
1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1,4.0,3.5,3,4
0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,11.0,3.7,1,4
1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,6.0,3.4,1,4
0,1,0,1,0,0,1,0,0,0,0,3,0,1,0,0,0,13.0,4.81818181818,1,4
1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,16.0,4.46666666667,1,4
1,0,0,1,0,0,0,0,0,0,0,4,0,1,0,0,0,15.0,4.46666666667,1,4
0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,9.0,6.0,1,4
0,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,1,4.5,3.875,2,4
1,0,1,1,1,0,0,0,0,0,0,3,0,3,0,0,0,9.0,4.0625,2,4
2,1,2,0,0,0,3,0,0,0,0,8,0,2,0,0,2,8.25,3.77777777778,4,4
1,0,2,0,1,0,0,0,0,0,0,3,5,2,0,0,0,8.33333333333,4.5652173913,3,4
1,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,7.5,4.61538461538,2,4
2,0,0,1,0,1,2,0,0,0,0,2,0,2,0,0,0,11.0,3.64285714286,3,4
0,0,0,0,0,0,0,1,0,0,2,1,0,1,0,0,1,10.0,4.44444444444,1,4
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3.0,5.66666666667,1,4
1,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,15.0,3.93333333333,1,4
0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,10.0,3.9,1,4
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3.0,5.75,2,4
0,0,1,1,0,0,0,0,0,0,4,7,0,1,0,0,1,10.0,5.85,2,4
2,0,1,0,0,0,0,0,0,0,0,5,0,3,0,0,0,9.33333333333,4.07692307692,3,4
0,0,0,1,0,0,0,0,0,0,0,6,2,1,0,0,0,5.66666666667,5.86666666667,3,4
0,0,0,1,0,0,0,0,1,0,0,1,2,0,0,0,0,6.0,5.8,1,4
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3.5,5.0,2,4
0,1,0,1,0,0,0,0,0,0,0,4,0,1,0,0,0,11.0,5.0,1,4
2,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,9.0,4.88888888889,1,4
1,1,0,0,1,0,2,0,0,0,0,7,0,2,0,0,1,8.66666666667,5.05263157895,3,4
2,0,0,1,2,0,0,0,0,0,0,3,2,1,0,0,0,10.5,3.75,2,4
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,8.0,5.875,1,4
1,0,4,3,0,1,1,0,0,0,0,9,0,0,0,0,0,15.0,3.17857142857,2,4
2,0,1,1,0,0,3,2,0,0,0,7,2,0,0,0,1,14.5,4.70833333333,2,4
3,0,0,3,0,0,1,0,0,0,0,10,2,1,0,0,1,12.0,5.0,2,4
0,0,1,0,0,1,4,0,0,0,1,5,1,2,0,0,0,13.5,4.95238095238,2,4
1,0,0,2,0,0,0,0,0,0,0,4,0,1,0,0,0,5.5,3.9,2,4
0,0,0,1,0,1,1,1,0,0,0,4,0,3,0,0,0,19.0,4.375,1,4
1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,4.0,4.5,1,4
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3.0,5.66666666667,1,4
1,0,0,1,0,1,1,0,0,0,0,2,0,1,0,0,0,12.0,3.63636363636,1,4
0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3.0,5.2,2,4
1,2,0,0,0,0,1,0,0,0,0,4,1,1,1,0,0,8.0,4.2,3,4
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4.0,3.33333333333,1,4
0,0,0,0,1,0,0,0,2,0,0,3,0,1,0,0,1,5.5,5.77777777778,2,4
0,0,2,0,0,0,0,0,0,0,0,13,0,2,0,0,1,13.0,3.91666666667,2,4
0,0,0,0,0,0,2,0,0,0,0,5,0,3,0,0,0,5.5,5.125,2,4
0,1,0,0,0,1,2,0,0,0,0,6,1,0,0,0,3,16.0,4.57142857143,1,4
0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,4.0,6.0,2,4
0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,10.0,4.3,1,4
0,1,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,5.0,4.22222222222,2,4
1,0,0,0,0,0,1,2,0,0,1,3,0,5,0,0,1,9.5,4.88235294118,2,4
0,0,0,1,2,0,0,0,1,0,0,6,0,1,0,0,1,21.0,5.1,1,4
0,0,0,1,0,0,0,0,0,0,1,5,0,1,0,0,4,5.25,4.8,4,4
0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,6.0,3.8,1,4
0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,5.0,4.8,1,4
0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5.0,6.2,1,4
1,0,2,0,0,0,0,0,2,0,0,4,1,2,0,0,0,21.0,3.94444444444,1,4
0,0,0,0,0,0,0,0,1,0,0,4,0,1,0,0,1,6.0,3.77777777778,2,4
0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,7.0,6.0,1,4
1,0,0,1,0,0,2,0,0,0,1,5,1,1,0,0,0,14.0,5.41666666667,1,4
1,0,0,0,1,0,0,1,0,0,0,7,2,2,0,0,0,7.5,4.48,4,4
0,0,0,0,1,0,0,1,1,0,0,7,0,5,0,0,0,28.0,4.30769230769,1,4
0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,3.0,8.33333333333,1,4
0,0,2,0,0,0,1,0,0,0,0,7,0,4,0,0,0,13.5,4.4,2,4
1,1,0,0,0,0,0,0,0,0,2,4,0,1,0,0,1,9.5,4.77777777778,2,4
1,0,0,0,0,0,0,0,0,2,0,3,1,0,0,0,0,11.0,3.54545454545,1,4
2,0,1,1,1,0,1,0,0,0,0,7,1,1,1,0,0,12.5,3.82608695652,2,4
0,0,1,0,0,0,0,0,0,0,1,2,0,1,1,0,0,11.0,5.6,1,4
0,0,0,0,0,0,1,0,0,0,0,4,0,1,0,0,0,11.0,4.8,1,4
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3.0,5.66666666667,1,4
0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,12.0,4.09090909091,1,4
2,0,0,1,1,0,2,0,0,0,0,4,0,1,0,0,0,22.0,4.84210526316,1,4
1,0,1,0,0,0,0,0,0,0,0,3,0,2,0,0,0,15.0,3.73333333333,1,4
0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,6.0,5.6,1,4
1,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,7.0,4.57142857143,1,4
1,0,0,0,0,0,1,0,0,0,0,7,1,0,0,0,1,20.0,4.15789473684,1,4
0,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0,12.0,4.33333333333,1,4
0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,5.0,6.5,1,4
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,4.33333333333,1,4
0,2,1,1,1,0,2,0,0,0,0,4,0,1,0,0,0,19.0,4.29411764706,1,4
1,0,1,0,0,0,0,1,0,0,0,4,0,1,0,0,0,7.5,5.0,2,4
1,1,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,8.5,3.875,2,4
1,1,1,0,0,0,0,0,0,0,0,7,0,3,1,0,1,6.25,3.47619047619,4,4
0,0,0,1,1,0,2,0,0,0,0,5,3,2,0,0,0,12.0,3.84210526316,2,4
0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,3.33333333333,4.125,3,4
4,0,2,1,4,0,0,0,0,0,0,8,0,3,1,0,1,10.3333333333,3.68965517241,3,4
0,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,1,11.0,5.55555555556,1,4
1,2,0,1,1,0,2,0,0,0,0,4,0,1,0,0,0,19.0,4.1875,1,4
1,1,0,0,0,0,0,0,0,0,2,2,2,1,0,0,0,16.0,4.625,1,4
0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8.0,5.0,1,4
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,5.66666666667,1,4
0,0,0,0,1,0,1,0,0,0,0,3,0,1,0,0,0,6.0,7.8,1,4
1,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,0,8.0,4.86666666667,2,4
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5.0,6.2,1,4
1,0,0,0,0,0,0,1,0,0,0,4,0,1,0,0,0,8.0,4.71428571429,1,4
0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,1,10.0,4.2,1,4
0,1,1,2,0,0,0,0,0,0,0,6,0,3,0,0,0,21.0,4.7619047619,1,4
2,0,0,0,2,0,0,0,0,0,0,6,3,2,1,0,0,6.75,4.04166666667,4,4
1,0,1,0,0,0,1,0,1,0,0,7,2,2,0,0,1,12.0,4.52380952381,2,4
0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,3,5.0,4.4,2,4
0,0,0,0,0,1,1,0,0,0,0,2,0,2,0,0,0,12.0,3.90909090909,1,4
0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,12.0,3.36363636364,1,4
0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,12.0,4.58333333333,1,4
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3.0,5.0,2,4
1,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,3.33333333333,4.125,3,4
0,0,0,1,0,1,0,0,0,0,0,4,0,1,0,0,1,6.0,4.4375,3,4
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3.0,7.0,1,4
1,0,0,2,0,0,0,0,0,0,0,11,0,1,0,0,4,4.4,3.95238095238,5,4
1,1,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,10.0,5.66666666667,1,4
0,0,0,0,1,0,0,0,0,0,0,6,0,0,2,0,0,12.5,4.21739130435,2,4
1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,9.0,4.875,1,4
2,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,15.0,3.33333333333,1,4
1,2,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,5.5,4.44444444444,2,4
1,0,1,1,0,0,0,0,0,0,1,3,1,3,0,0,0,10.0,5.26315789474,2,4
1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9.0,5.11111111111,1,4
0,0,0,0,0,0,0,0,0,0,0,5,0,2,1,0,0,8.33333333333,3.77272727273,3,4
1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,10.0,5.2,1,4
2,0,0,0,1,0,0,1,0,0,0,4,0,2,0,0,0,6.0,4.0,2,4
1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,4.0,6.25,1,4
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,5.33333333333,1,4
0,4,0,1,1,0,2,0,0,0,0,7,1,1,0,0,0,12.5,5.09090909091,2,4
0,0,0,0,1,0,0,0,1,0,0,5,1,0,0,0,1,19.0,5.05263157895,1,4
1,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,15.0,3.26666666667,1,4
1,0,2,0,1,1,0,0,0,0,0,4,0,1,0,0,0,7.66666666667,3.6,3,4
1,0,0,0,0,0,0,0,1,0,2,2,0,3,0,0,1,4.33333333333,3.7,3,4
0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,9.0,4.125,1,4
1,1,0,0,2,0,0,0,0,0,0,2,1,2,0,0,0,7.0,4.0,2,4
